id,typ,model,product_number,wo_no,surface,cnt,start_time,end_time,ct_duration,theory_ts,actual_ts,movable_rate,stops,stop_ts,fault_note,change_ts,gen_line
440,detail,,2603522-2,6433997B,B,,2020/07/20 12:35:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
441,detail,,2603522-2,6433997B,B,,2020/07/20 12:35:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
442,detail,,2603522-2,6433997B,B,,2020/07/20 12:36:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
443,detail,,2603522-2,6433997B,B,,2020/07/20 12:36:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
444,detail,,2603522-2,6433997B,B,,2020/07/20 12:36:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
445,detail,,2603522-2,6433997B,B,,2020/07/20 12:36:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
446,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
447,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
448,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
449,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
450,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
451,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
452,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
453,detail,,2603522-2,6433997B,B,,2020/07/20 12:37:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
454,detail,,2603522-2,6433997B,B,,2020/07/20 12:39:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
455,detail,,2603522-2,6433997B,B,,2020/07/20 12:39:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
456,detail,,2603522-2,6433997B,B,,2020/07/20 12:39:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
457,detail,,2603522-2,6433997B,B,,2020/07/20 12:39:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
458,detail,,2603522-2,6433997B,B,,2020/07/20 12:40:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
459,detail,,2603522-2,6433997B,B,,2020/07/20 12:40:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
460,detail,,2603522-2,6433997B,B,,2020/07/20 12:40:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
461,detail,,2603522-2,6433997B,B,,2020/07/20 12:40:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
462,detail,,2603522-2,6433997B,B,,2020/07/20 12:41:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
463,detail,,2603522-2,6433997B,B,,2020/07/20 12:41:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
464,detail,,2603522-2,6433997B,B,,2020/07/20 12:41:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
465,detail,,2603522-2,6433997B,B,,2020/07/20 12:41:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
466,detail,,2603522-2,6433997B,B,,2020/07/20 12:42:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
467,detail,,2603522-2,6433997B,B,,2020/07/20 12:42:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
468,detail,,2603522-2,6433997B,B,,2020/07/20 12:42:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
469,detail,,2603522-2,6433997B,B,,2020/07/20 12:42:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
470,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:19,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
471,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:19,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
472,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:19,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
473,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:19,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
474,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
475,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
476,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
477,detail,,2603522-2,6433997B,B,,2020/07/20 12:43:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
478,detail,,2603522-2,6433997B,B,,2020/07/20 12:44:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
479,detail,,2603522-2,6433997B,B,,2020/07/20 12:44:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
480,detail,,2603522-2,6433997B,B,,2020/07/20 12:44:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
481,detail,,2603522-2,6433997B,B,,2020/07/20 12:44:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
482,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
483,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
484,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
485,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
486,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
487,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
488,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
489,detail,,2603522-2,6433997B,B,,2020/07/20 12:46:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
490,detail,,2603522-2,6433997B,B,,2020/07/20 12:48:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
491,detail,,2603522-2,6433997B,B,,2020/07/20 12:48:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
492,detail,,2603522-2,6433997B,B,,2020/07/20 12:48:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
493,detail,,2603522-2,6433997B,B,,2020/07/20 12:48:22,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
494,detail,,2603522-2,6433997B,B,,2020/07/20 12:49:34,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
495,detail,,2603522-2,6433997B,B,,2020/07/20 12:49:34,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
496,detail,,2603522-2,6433997B,B,,2020/07/20 12:49:34,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
497,detail,,2603522-2,6433997B,B,,2020/07/20 12:49:34,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
498,detail,,2603522-2,6433997B,B,,2020/07/20 12:50:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
499,detail,,2603522-2,6433997B,B,,2020/07/20 12:50:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
500,detail,,2603522-2,6433997B,B,,2020/07/20 12:50:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
501,detail,,2603522-2,6433997B,B,,2020/07/20 12:50:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
502,detail,,2603522-2,6433997B,B,,2020/07/20 12:51:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
503,detail,,2603522-2,6433997B,B,,2020/07/20 12:51:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
504,detail,,2603522-2,6433997B,B,,2020/07/20 12:51:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
505,detail,,2603522-2,6433997B,B,,2020/07/20 12:51:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
506,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
507,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
508,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
509,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
510,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:31,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
511,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:31,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
512,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:31,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
513,detail,,2603522-2,6433997B,B,,2020/07/20 12:52:31,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
514,detail,,2603522-2,6433997B,B,,2020/07/20 12:53:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
515,detail,,2603522-2,6433997B,B,,2020/07/20 12:53:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
516,detail,,2603522-2,6433997B,B,,2020/07/20 12:53:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
517,detail,,2603522-2,6433997B,B,,2020/07/20 12:53:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
518,detail,,2603522-2,6433997B,B,,2020/07/20 12:54:14,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
519,detail,,2603522-2,6433997B,B,,2020/07/20 12:54:14,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
520,detail,,2603522-2,6433997B,B,,2020/07/20 12:54:14,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
521,detail,,2603522-2,6433997B,B,,2020/07/20 12:54:14,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
522,detail,,2603522-2,6433997B,B,,2020/07/20 12:55:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
523,detail,,2603522-2,6433997B,B,,2020/07/20 12:55:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
524,detail,,2603522-2,6433997B,B,,2020/07/20 12:55:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
525,detail,,2603522-2,6433997B,B,,2020/07/20 12:55:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
526,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
527,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
528,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
529,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
530,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
531,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
532,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
533,detail,,2603522-2,6433997B,B,,2020/07/20 12:56:52,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
534,detail,,2603522-2,6433997B,B,,2020/07/20 12:57:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
535,detail,,2603522-2,6433997B,B,,2020/07/20 12:57:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
536,detail,,2603522-2,6433997B,B,,2020/07/20 12:57:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
537,detail,,2603522-2,6433997B,B,,2020/07/20 12:57:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
538,detail,,2603522-2,6433997B,B,,2020/07/20 12:58:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
539,detail,,2603522-2,6433997B,B,,2020/07/20 12:58:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
540,detail,,2603522-2,6433997B,B,,2020/07/20 12:58:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
541,detail,,2603522-2,6433997B,B,,2020/07/20 12:58:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
542,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
543,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
544,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
545,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:17,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
546,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
547,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
548,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
549,detail,,2603522-2,6433997B,B,,2020/07/20 12:59:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
550,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
551,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
552,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
553,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
554,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
555,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
556,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
557,detail,,2603522-2,6433997B,B,,2020/07/20 13:01:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
558,detail,,2603522-2,6433997B,B,,2020/07/20 13:02:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
559,detail,,2603522-2,6433997B,B,,2020/07/20 13:02:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
560,detail,,2603522-2,6433997B,B,,2020/07/20 13:02:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
561,detail,,2603522-2,6433997B,B,,2020/07/20 13:02:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
562,detail,,2603522-2,6433997B,B,,2020/07/20 13:03:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
563,detail,,2603522-2,6433997B,B,,2020/07/20 13:03:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
564,detail,,2603522-2,6433997B,B,,2020/07/20 13:03:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
565,detail,,2603522-2,6433997B,B,,2020/07/20 13:03:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
566,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:03,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
567,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:03,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
568,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:03,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
569,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:03,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
570,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:44,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
571,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:44,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
572,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:44,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
573,detail,,2603522-2,6433997B,B,,2020/07/20 13:06:44,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
574,detail,,2603522-2,6433997B,B,,2020/07/20 13:07:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
575,detail,,2603522-2,6433997B,B,,2020/07/20 13:07:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
576,detail,,2603522-2,6433997B,B,,2020/07/20 13:07:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
577,detail,,2603522-2,6433997B,B,,2020/07/20 13:07:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
578,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
579,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
580,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
581,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:05,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
582,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:45,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
583,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:45,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
584,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:45,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
585,detail,,2603522-2,6433997B,B,,2020/07/20 13:08:45,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
586,detail,,2603522-2,6433997B,B,,2020/07/20 13:09:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
587,detail,,2603522-2,6433997B,B,,2020/07/20 13:09:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
588,detail,,2603522-2,6433997B,B,,2020/07/20 13:09:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
589,detail,,2603522-2,6433997B,B,,2020/07/20 13:09:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
590,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
591,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
592,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
593,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
594,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
595,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
596,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
597,detail,,2603522-2,6433997B,B,,2020/07/20 13:10:47,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
598,detail,,2603522-2,6433997B,B,,2020/07/20 13:11:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
599,detail,,2603522-2,6433997B,B,,2020/07/20 13:11:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
600,detail,,2603522-2,6433997B,B,,2020/07/20 13:11:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
601,detail,,2603522-2,6433997B,B,,2020/07/20 13:11:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
